name,subType,budgetType,project,plan,department,division,page,value,id
"วงเงินทั้งสิ้น
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,53700000,1_263_71
"ปี 2564 ตั้งงบประมาณ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,10740000,1_263_72
"ปี 2565 ผูกพันงบประมาณ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,42960000,1_263_73
"2.1.1.2 ค่าก่อสร้างอาคารที่ทำการและสิ่งก่อสร้างประกอบ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,143898100,1_263_74
"(1) ค่าก่อสร้างอาคารที่ทำการกองบัญชาการตำรวจท่องเที่ยว
และสิ่งก่อสร้างประกอบ ตำบลหนองปรือ อำเภอบางพลี
จังหวัดสมุทรปราการ 1 แห่ง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,128798100,1_263_75
"วงเงินทั้งสิ้น
น
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,449400000,1_263_76
"ปี 2562 ตั้งงบประมาณ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,90200000,1_263_77
"ปี 2563 ตั้งงบประมาณ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,64821900,1_263_78
"ปี 2564 ตั้งงบประมาณ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,128798100,1_263_79
"ปี 2565 ผูกพันงบประมาณ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,165580000,1_263_80
"(2) ค่าก่อสร้างอาคารที่ทำการกองกำกับการ 1
กองบังคับการตำรวจท่องเที่ยว 2 และสิ่งก่อสร้างประกอบ
ตำบลศิลา อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 1 แห่ง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,15100000,1_263_81
"2.1.1.3 ค่าปรับปรุงอาคารที่ทำการและสิ่งก่อสร้างประกอบ
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,3541600,1_263_82
"(1) ค่าปรับปรุงอาคารที่ทำการและสิ่งก่อสร้างประกอบ
ที่มีราคาต่อหน่วยต่ำกว่า 10 ล้านบาท
รวม 1 รายการ (รวม 1 หน่วย)
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การให้บริการด้านการอำนวยความสะดวกและความปลอดภัย
","7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,263,3541600,1_263_83
"โครงการ : โครงการส่งเสริมและสร้างประสิทธิภาพด้านการท่องเที่ยว
",รวม,รวม,"โครงการ : โครงการส่งเสริมและสร้างประสิทธิภาพด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,265,64154500,1_265_0
1. งบรายจ่ายอื่น,รวม,รวม,"โครงการ : โครงการส่งเสริมและสร้างประสิทธิภาพด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,265,64154500,1_265_1
"1) ค่าใช้จ่ายในการส่งเสริมและการสร้างมูลค่า (Value) เครื่องหมายมาตรฐาน
การท่องเที่ยวไทย
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการส่งเสริมและสร้างประสิทธิภาพด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,265,11582300,1_265_2
"2) ค่าใช้จ่ายในการส่งเสริมและพัฒนาศักยภาพเพื่อยกระดับชุมชน
เพื่อเข้าสู่มาตรฐาน
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการส่งเสริมและสร้างประสิทธิภาพด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,265,28755900,1_265_3
"3) ค่าใช้จ่ายในการส่งเสริมและพัฒนาสินค้าและบริการเพื่อสร้างความหลากหลาย
ด้านการท่องเที่ยว
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการส่งเสริมและสร้างประสิทธิภาพด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,265,4481300,1_265_4
"4) ค่าใช้จ่ายในการส่งเสริมและพัฒนาศักยภาพเพื่อยกระดับผู้ประกอบการ
เพื่อเข้าสู่มาตรฐาน
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการส่งเสริมและสร้างประสิทธิภาพด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,265,7500000,1_265_5
"5) ค่าใช้จ่ายในการส่งเสริมและยกระดับที่พักนักเดินทาง (Home Lodge)
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการส่งเสริมและสร้างประสิทธิภาพด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,265,6585000,1_265_6
"6) ค่าใช้จ่ายในการจัดทำฐานข้อมูลภาคบริการด้านการท่องเที่ยว
เพื่อพัฒนาศักยภาพและยกระดับเข้าสู่มาตรฐาน
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการส่งเสริมและสร้างประสิทธิภาพด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,265,5250000,1_265_7
"โครงการ : โครงการส่งเสริมและพัฒนาเพื่อยกระดับคุณภาพสินค้า
และบริการ
",รวม,รวม,"โครงการ : โครงการส่งเสริมและพัฒนาเพื่อยกระดับคุณภาพสินค้า
และบริการ
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,267,15800000,1_267_0
1. งบรายจ่ายอื่น,รวม,รวม,"โครงการ : โครงการส่งเสริมและพัฒนาเพื่อยกระดับคุณภาพสินค้า
และบริการ
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,267,15800000,1_267_1
"1) ค่าใช้จ่ายในการศึกษาออกแบบการพัฒนาแหล่งท่องเที่ยว
ในเขตพัฒนาการท่องเที่ยว
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการส่งเสริมและพัฒนาเพื่อยกระดับคุณภาพสินค้า
และบริการ
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,267,10800000,1_267_2
"2) ค่าใช้จ่ายในการส่งเสริมศักยภาพการบริหารจัดการและสร้างเครือข่าย
การพัฒนาแหล่งท่องเที่ยวสู่ความยั่งยืน
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการส่งเสริมและพัฒนาเพื่อยกระดับคุณภาพสินค้า
และบริการ
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,267,5000000,1_267_3
"โครงการ : โครงการพัฒนาระบบความปลอดภัยและการอำนวย
ความสะดวกด้านการท่องเที่ยว
",รวม,รวม,"โครงการ : โครงการพัฒนาระบบความปลอดภัยและการอำนวย
ความสะดวกด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,268,185583300,1_268_0
1. งบรายจ่ายอื่น,รวม,รวม,"โครงการ : โครงการพัฒนาระบบความปลอดภัยและการอำนวย
ความสะดวกด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,268,185583300,1_268_1
"1) ค่าใช้จ่ายในการดำเนินโครงการบูรณาการระบบบริการรับแจ้งเหตุนักท่องเที่ยว
1155 และศูนย์ประสานงานแก้ไขปัญหานักท่องเที่ยวแบบรวมศูนย์
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการพัฒนาระบบความปลอดภัยและการอำนวย
ความสะดวกด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,268,21200000,1_268_2
"2) ค่าใช้จ่ายในการเพิ่มประสิทธิภาพการรักษาความปลอดภัยและการอำนวย
ความสะดวกแก่นักท่องเที่ยวในช่วงเทศกาล งานประเพณีและวัฒนธรรม
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการพัฒนาระบบความปลอดภัยและการอำนวย
ความสะดวกด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,268,6674700,1_268_3
"3) ค่าใช้จ่ายในการเพิ่มขีดความสามารถทางการแข่งขันด้านความปลอดภัย
ของนักท่องเที่ยวของประเทศไทย
",รวม,1. งบรายจ่ายอื่น,"โครงการ : โครงการพัฒนาระบบความปลอดภัยและการอำนวย
ความสะดวกด้านการท่องเที่ยว
","7.3 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",กระทรวงการท่องเที่ยวและกีฬา,กรมการท่องเที่ยว,268,157708600,1_268_4
"รายการบุคลากรภาครัฐ
",รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,76335200,1_277_0
1. งบบุคลากร,รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,75499700,1_277_1
1.1 เงินเดือนและค่าจ้างประจำ,1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,73107800,1_277_2
"1.1.1 เงินเดือน
",1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,63796500,1_277_3
"1.1.2 ค่าจ้างประจำ
",1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,9311300,1_277_4
1.2 ค่าตอบแทนพนักงานราชการ,1.2 ค่าตอบแทนพนักงานราชการ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,2391900,1_277_5
2. งบดำเนินงาน,รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,835500,1_277_6
2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,835500,1_277_7
"(1) ค่าเช่าบ้าน
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,744000,1_277_8
"(2) เงินสมทบกองทุนประกันสังคม
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,87000,1_277_9
"(3) เงินสมทบกองทุนเงินทดแทน
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,277,4500,1_277_10
"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
",รวม,รวม,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,113955200,1_280_0
1. งบดำเนินงาน,รวม,รวม,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,97391700,1_280_1
1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,74016700,1_280_2
"(1) รายการไม่ผูกพัน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,73125700,1_280_3
"(1) ค่าตอบแทนผู้ปฏิบัติงานให้ราชการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,3370900,1_280_4
"(2) ค่าตอบแทนเหมาจ่ายแทนการจัดหารถประจำตำแหน่ง
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,991200,1_280_5
"(3) เงินตอบแทนการปฏิบัติงานนอกเวลาราชการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,2517700,1_280_6
"(4) ค่าซ่อมแซมยานพาหนะและขนส่ง
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,387000,1_280_7
"(5) ค่าซ่อมแซมครุภัณฑ์
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,1331500,1_280_8
"(6) ค่าเช่าทรัพย์สิน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,15530000,1_280_9
"(7) ค่าจ้างเหมาบริการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,39368100,1_280_10
"(8) ค่าใช้จ่ายในการสัมมนาและฝึกอบรม
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,1499700,1_280_11
"(9) ค่าเบี้ยเลี้ยง ค่าเช่าที่พักและค่าพาหนะ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,3099000,1_280_12
"(10) ค่าประกันภัยรถยนต์
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,23200,1_280_13
"(11) ค่าเช่าเครื่องถ่ายเอกสาร
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,227000,1_280_14
"(12) ค่าใช้จ่ายในการจัดประชุม
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,417700,1_280_15
"(13) วัสดุสำนักงาน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,3003300,1_280_16
"(14) วัสดุเชื้อเพลิงและหล่อลื่น
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,136100,1_280_17
"(15) วัสดุงานบ้านงานครัว
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,50000,1_280_18
"(16) วัสดุไฟฟ้าและวิทยุ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,63300,1_280_19
"(17) วัสดุหนังสือ วารสาร และตำรา
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,58800,1_280_20
"(18) วัสดุคอมพิวเตอร์
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,989200,1_280_21
"(19) วัสดุเวชภัณฑ์ทางการแพทย์
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : เด็ก เยาวชน และประชาชนได้รับการส่งเสริม
และพัฒนาด้านกีฬา นันทนาการและวิทยาศาสตร์การกีฬา
","7.2 แผนงานพื้นฐานด้านการพัฒนาและเสริมสร้างศักยภาพทรัพยากรมนุษย์
",กระทรวงการท่องเที่ยวและกีฬา,กรมพลศึกษา,280,62000,1_280_22
